"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('heavy', 'JJ')","('as', 'IN')","('a', 'DT')","('ton', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('path', 'NN')","('was', 'VBD')","('as', 'IN')","('winding', 'VBG')","('as', 'IN')","('a', 'DT')","('river', 'NN')","('.', '.')",,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('powerful', 'JJ')","('as', 'IN')","('a', 'DT')","('hurricane', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('city', 'NN')","('is', 'VBZ')","('as', 'RB')","('crowded', 'VBN')","('as', 'IN')","('a', 'DT')","('beehive', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('pure', 'JJ')","('as', 'IN')","('an', 'DT')","('angel', 'NN')","('.', '.')",,,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('slow', 'JJ')","('as', 'IN')","('a', 'DT')","('snail', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('sunset', 'NN')","('is', 'VBZ')","('as', 'RB')","('beautiful', 'JJ')","('as', 'IN')","('a', 'DT')","('masterpiece', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('sings', 'VBZ')","('as', 'RB')","('sweetly', 'RB')","('as', 'IN')","('a', 'DT')","('nightingale', 'NN')","('.', '.')",,,,,,,,,,,
"('He', 'PRP')","('works', 'VBZ')","('as', 'RB')","('tirelessly', 'RB')","('as', 'IN')","('a', 'DT')","('machine', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('snow', 'NN')","('is', 'VBZ')","('as', 'RB')","('white', 'JJ')","('as', 'IN')","('a', 'DT')","('swan', 'NN')","(""'s"", 'POS')","('feathers', 'NNS')","('.', '.')",,,,,,,,
"('The', 'DT')","('sky', 'NN')","('is', 'VBZ')","('as', 'RB')","('blue', 'JJ')","('as', 'IN')","('a', 'DT')","('sapphire', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('intelligent', 'JJ')","('as', 'IN')","('a', 'DT')","('physicist', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('water', 'NN')","('is', 'VBZ')","('as', 'RB')","('clear', 'JJ')","('as', 'IN')","('a', 'DT')","('diamond', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('delicate', 'JJ')","('as', 'IN')","('a', 'DT')","('flower', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('music', 'NN')","('is', 'VBZ')","('as', 'RB')","('lively', 'JJ')","('as', 'IN')","('a', 'DT')","('carnival', 'NN')","('.', '.')",,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('reliable', 'JJ')","('as', 'IN')","('a', 'DT')","('clock', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('party', 'NN')","('was', 'VBD')","('as', 'RB')","('wild', 'JJ')","('as', 'IN')","('a', 'DT')","('jungle', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('warm', 'JJ')","('as', 'IN')","('a', 'DT')","('summer', 'NN')","('day', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('beautiful', 'JJ')","('as', 'IN')","('a', 'DT')","('rose', 'NN')","('.', '.')",,,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('boring', 'JJ')","('as', 'IN')","('watching', 'VBG')","('grass', 'NN')","('grow', 'VB')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('dress', 'NN')","('is', 'VBZ')","('as', 'RB')","('red', 'JJ')","('as', 'IN')","('a', 'DT')","('rose', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('game', 'NN')","('is', 'VBZ')","('as', 'RB')","('intense', 'JJ')","('as', 'IN')","('a', 'DT')","('battle', 'NN')","('.', '.')",,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('weak', 'JJ')","('as', 'IN')","('a', 'DT')","('kitten', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('night', 'NN')","('is', 'VBZ')","('as', 'RB')","('dark', 'JJ')","('as', 'IN')","('a', 'DT')","('bat', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('determined', 'VBN')","('as', 'IN')","('a', 'DT')","('bulldog', 'NN')","('.', '.')",,,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('determined', 'VBN')","('as', 'IN')","('a', 'DT')","('lion', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('breakfast', 'NN')","('is', 'VBZ')","('as', 'RB')","('delicious', 'JJ')","('as', 'IN')","('a', 'DT')","('feast', 'NN')","('.', '.')",,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('slippery', 'JJ')","('as', 'IN')","('an', 'DT')","('eel', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('movie', 'NN')","('is', 'VBZ')","('as', 'RB')","('thrilling', 'JJ')","('as', 'IN')","('a', 'DT')","('rollercoaster', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('cold', 'JJ')","('as', 'IN')","('a', 'DT')","('statue', 'NN')","('.', '.')",,,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('slippery', 'JJ')","('as', 'IN')","('a', 'DT')","('snake', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('dress', 'NN')","('is', 'VBZ')","('as', 'RB')","('green', 'JJ')","('as', 'IN')","('grass', 'NN')","('.', '.')",,,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('pretty', 'JJ')","('as', 'IN')","('a', 'DT')","('picture', 'NN')","('.', '.')",,,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('mad', 'JJ')","('as', 'IN')","('a', 'DT')","('hatter', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('day', 'NN')","('is', 'VBZ')","('as', 'RB')","('bright', 'JJ')","('as', 'IN')","('a', 'DT')","('button', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('tough', 'JJ')","('as', 'IN')","('a', 'DT')","('boot', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('drink', 'NN')","('is', 'VBZ')","('as', 'RB')","('cold', 'JJ')","('as', 'IN')","('ice', 'NN')","('.', '.')",,,,,,,,,,,
"('You', 'PRP')","('were', 'VBD')","('as', 'RB')","('brave', 'JJ')","('as', 'IN')","('a', 'DT')","('lion', 'NN')","('.', '.')",,,,,,,,,,,
"('They', 'PRP')","('fought', 'VBD')","('like', 'IN')","('cats', 'NNS')","('and', 'CC')","('dogs', 'NNS')","('.', '.')",,,,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('funny', 'JJ')","('as', 'IN')","('a', 'DT')","('barrel', 'NN')","('of', 'IN')","('monkeys', 'NNS')","('.', '.')",,,,,,,,,
"('This', 'DT')","('house', 'NN')","('is', 'VBZ')","('as', 'RB')","('clean', 'JJ')","('as', 'IN')","('a', 'DT')","('whistle', 'NN')","('.', '.')",,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('strong', 'JJ')","('as', 'IN')","('an', 'DT')","('ox', 'NN')","('.', '.')",,,,,,,,,,,
"('Your', 'PRP$')","('explanation', 'NN')","('is', 'VBZ')","('as', 'RB')","('clear', 'JJ')","('as', 'IN')","('mud', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('grass', 'NN')","('was', 'VBD')","('as', 'RB')","('soft', 'JJ')","('as', 'IN')","('a', 'DT')","('feather', 'NN')","('bed', 'NN')","('.', '.')",,,,,,,,,
"('That', 'DT')","('is', 'VBZ')","('as', 'RB')","('easy', 'JJ')","('as', 'IN')","('shooting', 'VBG')","('fish', 'NN')","('in', 'IN')","('a', 'DT')","('barrel', 'NN')","('.', '.')",,,,,,,,
"('This', 'DT')","('contract', 'NN')","('is', 'VBZ')","('as', 'RB')","('solid', 'JJ')","('as', 'IN')","('the', 'DT')","('ground', 'NN')","('.', '.')",,,,,,,,,,
"('That', 'DT')","('guy', 'NN')","('is', 'VBZ')","('as', 'RB')","('nutty', 'JJ')","('as', 'IN')","('a', 'DT')","('fruitcake', 'NN')","('.', '.')",,,,,,,,,,
"('You', 'PRP')","('sit', 'VBP')","('like', 'IN')","('a', 'DT')","('bump', 'NN')","('on', 'IN')","('a', 'DT')","('log', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('smell', 'NN')","('of', 'IN')","('fresh-cut', 'JJ')","('grass', 'NN')","('was', 'VBD')","('as', 'RB')","('refreshing', 'JJ')","('as', 'IN')","('a', 'DT')","('cool', 'JJ')","('breeze', 'NN')","('on', 'IN')","('a', 'DT')","('hot', 'JJ')","('summer', 'NN')","('day', 'NN')","('.', '.')",
"('They', 'PRP')","('are', 'VBP')","('as', 'RB')","('different', 'JJ')","('as', 'IN')","('night', 'NN')","('and', 'CC')","('day', 'NN')","('.', '.')",,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('thin', 'JJ')","('as', 'IN')","('a', 'DT')","('rake', 'NN')","('.', '.')",,,,,,,,,,,
"('I', 'PRP')","('slept', 'VBD')","('like', 'IN')","('a', 'DT')","('log', 'NN')","('.', '.')",,,,,,,,,,,,,
"('This', 'DT')","('dress', 'NN')","('fits', 'VBZ')","('like', 'IN')","('a', 'DT')","('glove', 'NN')","('.', '.')",,,,,,,,,,,,
"('I', 'PRP')","('stand', 'VBP')","('out', 'RP')","('like', 'IN')","('a', 'DT')","('sore', 'JJ')","('thumb', 'NN')","('.', '.')",,,,,,,,,,,
"('My', 'PRP$')","('love', 'NN')","('for', 'IN')","('you', 'PRP')","('is', 'VBZ')","('as', 'RB')","('deep', 'JJ')","('as', 'IN')","('the', 'DT')","('ocean', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('grass', 'NN')","('was', 'VBD')","('as', 'RB')","('vibrant', 'JJ')","('as', 'IN')","('a', 'DT')","('painting', 'NN')","('of', 'IN')","('a', 'DT')","('lush', 'JJ')","('countryside', 'NN')","('.', '.')",,,,,,
"('I', 'PRP')","('have', 'VBP')","('been', 'VBN')","('working', 'VBG')","('like', 'IN')","('a', 'DT')","('donkey', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('blades', 'NNS')","('of', 'IN')","('grass', 'NN')","('were', 'VBD')","('as', 'RB')","('slender', 'JJ')","('as', 'IN')","('a', 'DT')","('ballerina', 'NN')","(""'s"", 'POS')","('legs', 'NNS')","('.', '.')",,,,,,
"('You', 'PRP')","('are', 'VBP')","('as', 'RB')","('cold', 'JJ')","('as', 'IN')","('ice', 'NN')","('.', '.')",,,,,,,,,,,,
"('You', 'PRP')","('are', 'VBP')","('as', 'RB')","('steady', 'JJ')","('as', 'IN')","('a', 'DT')","('preacher', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('garden', 'NN')","('was', 'VBD')","('as', 'RB')","('colorful', 'JJ')","('as', 'IN')","('a', 'DT')","('rainbow', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('plants', 'NNS')","('in', 'IN')","('the', 'DT')","('garden', 'NN')","('were', 'VBD')","('as', 'RB')","('tall', 'JJ')","('as', 'IN')","('giants', 'NNS')","('.', '.')",,,,,,,,
"('The', 'DT')","('garden', 'NN')","('was', 'VBD')","('as', 'RB')","('peaceful', 'JJ')","('as', 'IN')","('a', 'DT')","('still', 'JJ')","('lake', 'NN')","('.', '.')",,,,,,,,,
"('My', 'PRP$')","('Mistress', 'NN')","(""'"", ""''"")","('Eyes', 'NNS')","('are', 'VBP')","('as', 'RB')","('shiny', 'JJ')","('as', 'IN')","('the', 'DT')","('sun', 'NN')","('.', '.')",,,,,,,,
"('An', 'DT')","('emerald', 'NN')","('is', 'VBZ')","('as', 'RB')","('green', 'JJ')","('as', 'IN')","('grass', 'NN')","('.', '.')",,,,,,,,,,,
"('A', 'DT')","('ruby', 'NN')","('is', 'VBZ')","('red', 'JJ')","('like', 'IN')","('the', 'DT')","('blood', 'NN')","('.', '.')",,,,,,,,,,,
"('A', 'DT')","('sapphire', 'NN')","('shines', 'VBZ')","('like', 'IN')","('blue', 'JJ')","('heaven', 'NN')","('.', '.')",,,,,,,,,,,,
"('The', 'DT')","('fragrant', 'JJ')","('aroma', 'NN')","('of', 'IN')","('the', 'DT')","('garden', 'NN')","('was', 'VBD')","('as', 'RB')","('sweet', 'JJ')","('as', 'IN')","('honey', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('strawberry', 'NN')","('was', 'VBD')","('as', 'RB')","('red', 'JJ')","('as', 'IN')","('a', 'DT')","('rose', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('watermelon', 'NN')","('was', 'VBD')","('as', 'RB')","('juicy', 'JJ')","('as', 'IN')","('a', 'DT')","('sponge', 'NN')","('.', '.')",,,,,,,,,,
"('He', 'PRP')","('looked', 'VBD')","('about', 'RB')","('as', 'RB')","('inconspicuous', 'JJ')","('as', 'IN')","('a', 'DT')","('tarantula', 'NN')","('on', 'IN')","('a', 'DT')","('slice', 'NN')","('of', 'IN')","('angel', 'NN')","('food', 'NN')","('.', '.')",,,,
"('The', 'DT')","('stooped', 'VBN')","('forms', 'NNS')","('inched', 'VBN')","('in', 'IN')","('an', 'DT')","('uneven', 'JJ')","('line', 'NN')","(',', ',')","('like', 'IN')","('a', 'DT')","('wave', 'NN')","(',', ',')","('across', 'IN')","('the', 'DT')","('onion', 'NN')","('field', 'NN')","('.', '.')",
"('The', 'DT')","('kiwi', 'NN')","('was', 'VBD')","('as', 'RB')","('fuzzy', 'JJ')","('as', 'IN')","('a', 'DT')","('peach', 'NN')","('.', '.')",,,,,,,,,,
"('You', 'PRP')","('are', 'VBP')","('as', 'RB')","('slow', 'JJ')","('as', 'IN')","('snail', 'NN')","('.', '.')",,,,,,,,,,,,
"('The', 'DT')","('apple', 'NN')","('was', 'VBD')","('as', 'RB')","('crisp', 'JJ')","('as', 'IN')","('a', 'DT')","('fall', 'NN')","('morning', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('mango', 'NN')","('was', 'VBD')","('as', 'RB')","('sweet', 'JJ')","('as', 'IN')","('honey', 'NN')","('.', '.')",,,,,,,,,,,
"('Our', 'PRP$')","('soldiers', 'NNS')","('are', 'VBP')","('as', 'RB')","('brave', 'JJ')","('as', 'IN')","('lions', 'NNS')","('.', '.')",,,,,,,,,,,
"('Her', 'PRP$')","('cheeks', 'NNS')","('are', 'VBP')","('red', 'JJ')","('like', 'IN')","('a', 'DT')","('rose', 'NN')","('.', '.')",,,,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('funny', 'JJ')","('as', 'IN')","('a', 'DT')","('monkey', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('water', 'NN')","('well', 'NN')","('was', 'VBD')","('as', 'RB')","('dry', 'JJ')","('as', 'IN')","('a', 'DT')","('bone', 'NN')","('.', '.')",,,,,,,,,
"('He', 'PRP')","('is', 'VBZ')","('as', 'RB')","('cunning', 'JJ')","('as', 'IN')","('a', 'DT')","('fox', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('glow', 'NN')","('of', 'IN')","('the', 'DT')","('tube-light', 'NN')","('was', 'VBD')","('as', 'RB')","('bright', 'JJ')","('as', 'IN')","('the', 'DT')","('sunshine', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('petals', 'NNS')","('of', 'IN')","('the', 'DT')","('rose', 'NN')","('were', 'VBD')","('as', 'RB')","('soft', 'JJ')","('as', 'IN')","('a', 'DT')","('baby', 'NN')","(""'s"", 'POS')","('skin', 'NN')","('.', '.')",,,,,
"('The', 'DT')","('daisy', 'NN')","(""'s"", 'POS')","('yellow', 'JJ')","('center', 'NN')","('was', 'VBD')","('as', 'RB')","('vibrant', 'JJ')","('as', 'IN')","('the', 'DT')","('sun', 'NN')","('in', 'IN')","('the', 'DT')","('sky', 'NN')","('.', '.')",,,,
"('The', 'DT')","('lavender', 'NN')","('scent', 'NN')","('was', 'VBD')","('as', 'RB')","('calming', 'JJ')","('as', 'IN')","('a', 'DT')","('gentle', 'JJ')","('breeze', 'NN')","('on', 'IN')","('a', 'DT')","('warm', 'JJ')","('day', 'NN')","('.', '.')",,,,
"('The', 'DT')","('tulip', 'NN')","(""'s"", 'POS')","('stem', 'NN')","('was', 'VBD')","('as', 'RB')","('straight', 'JJ')","('as', 'IN')","('an', 'DT')","('arrow', 'NN')","('pointing', 'VBG')","('towards', 'IN')","('the', 'DT')","('sky', 'NN')","('.', '.')",,,,
"('Children', 'NNS')","('were', 'VBD')","('fighting', 'VBG')","('like', 'IN')","('cats', 'NNS')","('and', 'CC')","('dogs', 'NNS')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('friendship', 'NN')","('of', 'IN')","('the', 'DT')","('two', 'CD')","('countries', 'NNS')","('was', 'VBD')","('as', 'RB')","('deep', 'JJ')","('as', 'IN')","('an', 'DT')","('ocean', 'NN')","('.', '.')",,,,,,
"('The', 'DT')","('celery', 'NN')","('was', 'VBD')","('as', 'RB')","('crisp', 'JJ')","('as', 'IN')","('a', 'DT')","('freshly', 'RB')","('picked', 'VBN')","('apple', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('carrots', 'NNS')","('were', 'VBD')","('as', 'RB')","('bright', 'JJ')","('as', 'IN')","('a', 'DT')","('sunny', 'JJ')","('day', 'NN')","('in', 'IN')","('spring', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('broccoli', 'NN')","('looked', 'VBD')","('like', 'IN')","('a', 'DT')","('miniature', 'JJ')","('tree', 'NN')","('.', '.')",,,,,,,,,,,
"('The', 'DT')","('tomato', 'NN')","('was', 'VBD')","('as', 'RB')","('juicy', 'JJ')","('as', 'IN')","('a', 'DT')","('ripe', 'JJ')","('peach', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('zucchini', 'NN')","('was', 'VBD')","('as', 'RB')","('long', 'JJ')","('and', 'CC')","('slender', 'JJ')","('as', 'IN')","('a', 'DT')","('graceful', 'JJ')","('ballerina', 'NN')","('.', '.')",,,,,,,
"('Her', 'PRP$')","('dress', 'NN')","('was', 'VBD')","('as', 'RB')","('bright', 'JJ')","('as', 'IN')","('a', 'DT')","('summer', 'NN')","('sunflower', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('history', 'NN')","('paper', 'NN')","('was', 'VBD')","('as', 'RB')","('tricky', 'JJ')","('as', 'IN')","('a', 'DT')","('labyrinth', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('fabric', 'NN')","('of', 'IN')","('his', 'PRP$')","('shirt', 'NN')","('was', 'VBD')","('as', 'RB')","('soft', 'JJ')","('as', 'IN')","('a', 'DT')","('cloud', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('coat', 'NN')","('hung', 'VBD')","('off', 'RP')","('his', 'PRP$')","('shoulders', 'NNS')","('like', 'IN')","('a', 'DT')","('heavy', 'JJ')","('burden', 'NN')","('.', '.')",,,,,,,,
"('You', 'PRP')","('are', 'VBP')","('as', 'IN')","('rash', 'NN')","('as', 'IN')","('fire', 'NN')","('.', '.')",,,,,,,,,,,,
"('Her', 'PRP$')","('scarf', 'NN')","('wrapped', 'VBN')","('around', 'IN')","('her', 'PRP$')","('neck', 'NN')","('like', 'IN')","('a', 'DT')","('warm', 'JJ')","('embrace', 'NN')","('.', '.')",,,,,,,,
"('His', 'PRP$')","('temper', 'NN')","('was', 'VBD')","('as', 'RB')","('explosive', 'JJ')","('as', 'IN')","('a', 'DT')","('volcano', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('sweater', 'NN')","('hugged', 'VBD')","('his', 'PRP$')","('body', 'NN')","('like', 'IN')","('a', 'DT')","('second', 'JJ')","('skin', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('cat', 'NN')","('was', 'VBD')","('as', 'RB')","('quick', 'JJ')","('as', 'IN')","('lightning', 'NN')","('.', '.')",,,,,,,,,,,
"('She', 'PRP')","('is', 'VBZ')","('as', 'RB')","('dull', 'JJ')","('as', 'IN')","('a', 'DT')","('doorknob', 'NN')","('.', '.')",,,,,,,,,,,
"('Curley', 'NNP')","('was', 'VBD')","('flopping', 'NN')","('like', 'IN')","('a', 'DT')","('fish', 'NN')","('on', 'IN')","('a', 'DT')","('line', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('moon', 'NN')","('was', 'VBD')","('as', 'RB')","('bright', 'JJ')","('as', 'IN')","('a', 'DT')","('polished', 'JJ')","('silver', 'NN')","('plate', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('moon', 'NN')","('hung', 'VBD')","('in', 'IN')","('the', 'DT')","('sky', 'NN')","('like', 'IN')","('a', 'DT')","('glowing', 'JJ')","('lantern', 'NN')","('.', '.')",,,,,,,,
"('Grandpa', 'NNP')","('lounged', 'VBD')","('on', 'IN')","('the', 'DT')","('raft', 'NN')","('like', 'IN')","('an', 'DT')","('old', 'JJ')","('battleship', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('people', 'NNS')","('were', 'VBD')","('stuck', 'VBN')","('in', 'IN')","('place', 'NN')","('like', 'IN')","('wax', 'NN')","('statues', 'NNS')","('.', '.')",,,,,,,,,
"('The', 'DT')","('bottle', 'NN')","('rolled', 'VBD')","('off', 'RP')","('the', 'DT')","('table', 'NN')","('like', 'IN')","('a', 'DT')","('teardrop', 'NN')","('.', '.')",,,,,,,,,
"('The', 'DT')","('moon', 'NN')","('appeared', 'VBD')","('as', 'RB')","('round', 'JJ')","('as', 'IN')","('a', 'DT')","('freshly', 'RB')","('baked', 'VBN')","('dinner', 'NN')","('roll', 'NN')","('.', '.')",,,,,,,
"('The', 'DT')","('moon', 'NN')","(""'s"", 'POS')","('light', 'NN')","('shimmered', 'VBD')","('on', 'IN')","('the', 'DT')","('water', 'NN')","('like', 'IN')","('a', 'DT')","('trail', 'NN')","('of', 'IN')","('sparkling', 'VBG')","('diamonds', 'NNS')","('.', '.')",,,,
"('Arguing', 'VBG')","('with', 'IN')","('her', 'PRP')","('was', 'VBD')","('like', 'IN')","('dueling', 'VBG')","('with', 'IN')","('hand', 'NN')","('grenades', 'NNS')","('.', '.')",,,,,,,,,
"('The', 'DT')","('classroom', 'NN')","('was', 'VBD')","('as', 'RB')","('quiet', 'JJ')","('as', 'IN')","('a', 'DT')","('tongue-tied', 'JJ')","('librarian', 'NN')","('in', 'IN')","('a', 'DT')","('hybrid', 'NN')","('car', 'NN')","('.', '.')",,,,,
"('The', 'DT')","('study', 'NN')","('of', 'IN')","('astrology', 'NN')","('is', 'VBZ')","('as', 'RB')","('vast', 'JJ')","('as', 'IN')","('the', 'DT')","('universe', 'NN')","('.', '.')",,,,,,,,
"('Her', 'PRP$')","('hair', 'NN')","('was', 'VBD')","('as', 'RB')","('soft', 'JJ')","('as', 'IN')","('a', 'DT')","('spider', 'NN')","('web', 'NN')","('.', '.')",,,,,,,,,
"('You', 'PRP')","('are', 'VBP')","('as', 'RB')","('soft', 'JJ')","('as', 'IN')","('the', 'DT')","('nesting', 'VBG')","('dove', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('town', 'NN')","('square', 'NN')","('was', 'VBD')","('buzzing', 'VBG')","('like', 'IN')","('a', 'DT')","('beehive', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('sound', 'NN')","('of', 'IN')","('chirping', 'VBG')","('birds', 'NNS')","('was', 'VBD')","('as', 'RB')","('comforting', 'JJ')","('as', 'IN')","('a', 'DT')","('warm', 'JJ')","('blanket', 'NN')","('on', 'IN')","('a', 'DT')","('cold', 'JJ')","('day', 'NN')","('.', '.')",,
"('The', 'DT')","('smell', 'NN')","('of', 'IN')","('pine', 'NN')","('needles', 'NNS')","('was', 'VBD')","('as', 'RB')","('refreshing', 'JJ')","('as', 'IN')","('a', 'DT')","('cold', 'JJ')","('glass', 'NN')","('of', 'IN')","('water', 'NN')","('on', 'IN')","('a', 'DT')","('hot', 'JJ')","('day', 'NN')","('.', '.')"
"('The', 'DT')","('flowers', 'NNS')","('were', 'VBD')","('as', 'RB')","('soft', 'JJ')","('as', 'IN')","('thoughts', 'NNS')","('of', 'IN')","('budding', 'NN')","('love', 'NN')","('.', '.')",,,,,,,,
"('The', 'DT')","('forest', 'NN')","('floor', 'NN')","('was', 'VBD')","('soft', 'JJ')","('like', 'IN')","('a', 'DT')","('carpet', 'NN')","('.', '.')",,,,,,,,,,
"('Tiny', 'JJ')","('voices', 'NNS')","('as', 'RB')","('clear', 'JJ')","('as', 'IN')","('drops', 'NNS')","('of', 'IN')","('dew', 'NN')","('.', '.')",,,,,,,,,,
"('Their', 'PRP$')","('baby', 'NN')","(""'s"", 'POS')","('cries', 'NNS')","('were', 'VBD')","('lovely', 'JJ')","('like', 'IN')","('jeweled', 'JJ')","('butterflies', 'NNS')","('.', '.')",,,,,,,,,
"('She', 'PRP')","('was', 'VBD')","('as', 'RB')","('distant', 'JJ')","('as', 'IN')","('a', 'DT')","('remote', 'JJ')","('tropical', 'JJ')","('island', 'NN')","('.', '.')",,,,,,,,,
"('Pond', 'NNP')","('are', 'VBP')","('as', 'RB')","('clear', 'JJ')","('as', 'IN')","('elemental', 'JJ')","('diamond', 'NN')","('.', '.')",,,,,,,,,,,
"('Face', 'VB')","('of', 'IN')","('the', 'DT')","('waters', 'NNS')","('that', 'DT')","('spread', 'NN')","('away', 'RB')","('Was', 'VBD')","('as', 'RB')","('gray', 'JJ')","('as', 'IN')","('the', 'DT')","('face', 'NN')","('of', 'IN')","('the', 'DT')","('dead', 'JJ')","('.', '.')",,
"('My', 'PRP$')","('soul', 'NN')","('is', 'VBZ')","('lost', 'VBN')","('like', 'IN')","('a', 'DT')","('ship', 'NN')","('unruddered', 'JJ')","('in', 'IN')","('a', 'DT')","('shoreless', 'JJ')","('sea', 'NN')","('.', '.')",,,,,,
"('Hours', 'NNS')","('that', 'WDT')","('move', 'VBP')","('like', 'UH')","('a', 'MD')","('glitter', 'VB')","('of', 'IN')","('dancers', 'NNS')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('twilight', 'NN')","('sky', 'NN')","('was', 'VBD')","('as', 'RB')","('colorful', 'JJ')","('as', 'IN')","('a', 'DT')","('painter', 'NN')","(""'s"", 'POS')","('palette', 'NN')","('.', '.')",,,,,,,
"('A', 'DT')","('blind', 'JJ')","('rage', 'NN')","('like', 'IN')","('a', 'DT')","('fire', 'NN')","('swept', 'VBD')","('over', 'IN')","('him', 'PRP')","('.', '.')",,,,,,,,,
"('A', 'DT')","('book', 'NN')","('that', 'WDT')","('tears', 'VBZ')","('like', 'IN')","('a', 'DT')","('broken', 'JJ')","('saw', 'NN')","('.', '.')",,,,,,,,,,
"('The', 'DT')","('twilight', 'NN')","('air', 'NN')","('was', 'VBD')","('as', 'RB')","('refreshing', 'JJ')","('as', 'IN')","('a', 'DT')","('dip', 'NN')","('in', 'IN')","('a', 'DT')","('mountain', 'NN')","('stream', 'NN')","('.', '.')",,,,,
